Trait	Marker	Locus	Locus_pos	marker_F	marker_p	markerR2	markerDF	markerMS	errorDF	errorMS	modelDF	modelMS
EarHT	PZA03028.5	1	150749370	0.029931527223885663	0.9705153675872545	1.9657566995324232E-4	2.0	10.684447572341014	257.0	356.9629939836386	4.0	4241.551796475043
EarHT	PZA02741.1	1	161072169	1.053516526771733	0.35027723135302224	0.007086324411751698	2.0	369.9897356686997	246.0	351.1949990974047	4.0	4507.406338179117
EarHT	PZA02963.5	1	173860756	1.158375105326017	0.282897160094309	0.004030576151357633	1.0	413.5141105241637	237.0	356.97772562867965	3.0	5996.857333149164
EarHT	PZB00801.1	1	174183331	15.337157122821093	1.152945403864115E-4	0.04807335990394509	1.0	5108.303850176526	257.0	333.0671916098172	3.0	6887.442412501182
EarHT	PZA03581.1	1	175157930	1.1852417201260674	0.2773113077635802	0.0038837238812266567	1.0	422.2753816442564	257.0	356.27785832525484	3.0	5722.032359791847
EarHT	PZA03581.2	1	175158066	0.6627496810492318	0.4163945242654251	0.0023489442502857287	1.0	243.1205883592338	241.0	366.83622084032936	3.0	5031.513044738637
EarHT	PZA03580.2	1	175158899	0.3257666467087267	0.568661246529663	0.0010765168723464507	1.0	114.76536315307021	257.0	352.29316540708913	3.0	5356.235063331827
EarHT	PZA03580.4	1	175158988	0.5568159722418288	0.45627626887926853	0.001976936080810393	1.0	204.63444893415726	240.0	367.50822378579903	3.0	5102.978122682699
EarHT	an1.5	1	175504926	2.754375189415345	0.06562057261837098	0.018698165476289035	2.0	968.0801275267077	245.0	351.46995632508447	4.0	4359.500155988728
EarHT	PZA00455.4	1	179852076	1.2851651854010018	0.27843313125852626	0.0085896363193828	2.0	461.4679627540827	249.0	359.0728787211069	4.0	4509.6167374065335
EarHT	PZA00484.5	1	180171012	0.8616873155724962	0.42368468290465844	0.005713632949337123	2.0	309.73859389757854	253.0	359.45590505970415	4.0	4369.637305458331
EarHT	PZA02191.1	1	182386577	2.447802718391623	0.08859608345141806	0.016728274641809177	2.0	855.6899993113184	245.0	349.57474018721837	4.0	4164.705423533051
EarHT	PZA03112.1	1	182391102	0.05309339307155692	0.8179545889466904	1.814029282642412E-4	1.0	19.24772157604457	249.0	362.5257393156874	3.0	5278.630584887685
EarHT	PHM1968.22	1	183647544	0.602649737827049	0.548152556226476	0.004010326548119812	2.0	216.3701596267565	250.0	359.0313677176963	4.0	4537.1656141147
EarHT	PZA00068.1	1	183831590	0.16194224600992538	0.8505794674464175	0.0010715680128204385	2.0	56.58192940001027	250.0	349.39573084927065	4.0	4564.2311821168405
EarHT	PZB00149.1	1	188047564	5.637670117841082	0.004010458676934678	0.035151572427458595	2.0	1922.956924325401	260.0	341.0907137400561	4.0	5181.463565953065
EarHT	PZB00149.2	1	188047739	0.5913290010684009	0.5543824201583688	0.004113077002134867	2.0	212.06311712050228	244.0	358.621201965997	4.0	3903.2395543714847
EarHT	PZB00454.2	1	188047850	0.8622007578904927	0.42347849748071764	0.005811929662274783	2.0	310.7737763845871	251.0	360.442476465624	4.0	4118.086069653313
EarHT	PZD00053.5	1	193887303	0.8251665827012221	0.3645383655353557	0.0027771676306701464	1.0	298.9721084233606	253.0	362.3172759185923	3.0	5329.11155265542
EarHT	PZD00053.4	1	193887369	1.5628753646246833	0.21237743422869906	0.0051424904161023475	1.0	548.2663698173128	258.0	350.8062013306968	3.0	5368.984080089504
EarHT	PZA00619.3	1	195425179	0.04422253814737581	0.9567485048075605	2.979097499038183E-4	2.0	15.939923275676847	250.0	360.44795128121183	4.0	4224.942955120441
EarHT	PZA03427.1	1	195589422	4.43504518996067	0.036178361112257244	0.014311777494643805	1.0	1553.5836724930996	257.0	350.2971460155238	3.0	6175.481375883562
EarHT	PZA03427.2	1	195589541	3.8562025358285488	0.05063618322909808	0.01243694056157244	1.0	1358.6876373588166	258.0	352.3382459129282	3.0	6114.287838892909
EarHT	PZA02467.10	1	196927608	0.07158329255648997	0.7892632865425664	2.34123594765236E-4	1.0	24.775910528507666	253.0	346.11303341426697	3.0	6085.822541077941
EarHT	PZA00435.4	1	199755501	8.518854352096167	0.0038250581764198463	0.026767311072813157	1.0	2810.6576776491274	258.0	329.9337635649953	3.0	6626.8172902807855
EarHT	PZA00435.5	1	199755531	9.29090152684476	0.0025522112461696	0.03038928963993155	1.0	3088.769714232403	248.0	332.4510226814734	3.0	6397.407520236545
EarHT	PZA03074.24	1	201295597	0.011751219702945296	0.9137619097457341	3.9301369882122234E-5	1.0	4.226707216817886	253.0	359.682426476846	3.0	5515.466439233554
EarHT	PZA03074.27	1	201295773	0.012531359070279949	0.9109562297169238	4.1184592659432236E-5	1.0	4.395362963157822	255.0	350.7491037889181	3.0	5760.818800335958
EarHT	PZA03686.1	1	201677675	0.0662725256483645	0.7970551325031217	2.2558999829008991E-4	1.0	23.87370506078878	250.0	360.2353287010716	3.0	5256.340102732404
EarHT	PZB00400.1	1	202132005	1.1635294423223255	0.3140344771171077	0.007766980523563405	2.0	408.93555228870537	255.0	351.46128444545235	4.0	3919.6024016025403
EarHT	PZB00393.2	1	202135195	3.1543446606347354	0.07691286175993949	0.010326220543192335	1.0	1118.921934225451	256.0	354.7240566921102	3.0	5849.331807786235
EarHT	PZB01156.3	1	202381257	0.9437582226971858	0.3322912476830181	0.003339762199662512	1.0	344.6639456071571	240.0	365.20364783909906	3.0	5183.75673940234
EarHT	PZB01077.7	1	202619562	2.8730913320441456	0.09130206484795259	0.009473558412632524	1.0	1030.653582314524	253.0	358.726355413573	3.0	6011.629389434752
EarHT	PZB01077.1	1	202619843	1.0865964322302293	0.33890751151933096	0.007100729940227776	2.0	386.5905528512012	257.0	355.7811726454205	4.0	4362.947837016574
EarHT	PZB01077.3	1	202619995	0.03005604414224913	0.862514292182079	1.093180684523507E-4	1.0	10.824380720645422	232.0	360.13989962936694	3.0	5154.950022306565
EarHT	PZB01077.2	1	202620610	0.43676016810925916	0.646634669035786	0.0030703734081960195	2.0	156.40641397517174	242.0	358.1059478300352	4.0	3804.849499602853
EarHT	PZA01216.1	1	203035464	0.6108983717299399	0.5436554956022448	0.004016095034306729	2.0	215.09349884744006	255.0	352.0937504520417	4.0	4332.958793682534
EarHT	PZA00131.14	1	203385274	3.70492415742066	0.05535593411210648	0.012068140143632078	1.0	1308.1541012309171	257.0	353.0852577942227	3.0	5884.804359562011
EarHT	PZB00991.1	1	203879850	0.07552278917408242	0.783684234778862	2.5450855364729405E-4	1.0	27.115215605299454	252.0	359.0335566500069	3.0	5354.349943352713
EarHT	PZA01391.1	1	204199305	0.011654656295820317	0.9141221280431374	4.2649040559204925E-5	1.0	4.280271866577095	235.0	367.2585237980909	3.0	4684.859609038147
EarHT	PHM5480.17	1	204199508	0.2048977654583454	0.6511887810034707	6.914828838694495E-4	1.0	73.40656870725797	250.0	358.2594887896966	3.0	5531.104651777471
EarHT	PZB00728.1	1	206168095	0.11523566499729691	0.7345397808813645	3.836791398095327E-4	1.0	41.145033202978084	255.0	357.0512063599687	3.0	5396.690557987099
EarHT	PZB00728.2	1	206168158	0.08611762884667906	0.7694235626460063	3.011071193651331E-4	1.0	30.847879519627895	242.0	358.2063270059192	3.0	5254.086448216462
EarHT	PZA03218.1	1	206590338	0.16243901307570852	0.8501554803285302	0.0010599543415145552	2.0	55.08945218982262	256.0	339.139293860071	4.0	4281.795201193174
EarHT	PZA03218.2	1	206590497	3.3313504261738043	0.06913169476679362	0.010790900316115746	1.0	1173.1801578259474	257.0	352.1635396290008	3.0	6071.12189387695
EarHT	PZA01019.1	1	208143724	4.5039711576514145	0.03476544833830694	0.014478847829269106	1.0	1581.3873535234452	259.0	351.1095649085053	3.0	6094.382383685035
EarHT	PZA03194.2	1	212244300	1.147551265831446	0.3190340167775513	0.007385400775200684	2.0	395.0923323196257	257.0	344.2916618050748	4.0	4627.45925917682
EarHT	PZA03194.1	1	212244425	5.220169731637955	0.023132291296612432	0.016661589409945103	1.0	1818.9395810801798	260.0	348.4445285478186	3.0	6191.351459062891
EarHT	PZA03193.1	1	212307274	0.018809405211617194	0.891021679617854	6.236309681547737E-5	1.0	6.6492378810216906	257.0	353.5060150075847	3.0	5256.769695959602
EarHT	PZA02014.3	1	212557676	1.6151873595804045	0.20086534145201299	0.010527583060324351	2.0	572.8128890212465	257.0	354.6417606747818	4.0	4419.603834756068
EarHT	PZA03276.2	1	213323483	0.28576295707923444	0.5934107641490598	9.349649261914517E-4	1.0	100.19578715064563	257.0	350.6255260469747	3.0	5684.843160085885
EarHT	PZA03276.4	1	213323513	0.006119505033344364	0.9377074432024394	1.9956365746718095E-5	1.0	2.1683135281782597	260.0	354.32825307985036	3.0	5509.126545074682
EarHT	PZA03276.3	1	213323599	0.07683779013155816	0.9260618280313496	5.221537358454946E-4	2.0	27.744760871937615	251.0	361.0822334223082	4.0	3909.7067893713865
EarHT	PZA03276.1	1	213323899	2.706094483219835	0.06869342658346617	0.01746538710588644	2.0	947.2269231120736	258.0	350.0346824494537	4.0	4540.024035812621
EarHT	PZA03265.3	1	214745681	3.136193789489311	0.07774389105008649	0.010048051012844214	1.0	1095.6437413983076	260.0	349.3546046389944	3.0	6069.408884317687
EarHT	PZA03265.4	1	214745789	0.2672369128516241	0.6056713815562937	9.684415885855604E-4	1.0	97.90886629950546	238.0	366.3747842868798	3.0	4634.068062690135
EarHT	PZA03265.2	1	214746095	0.1955508902763797	0.8225032686922713	0.0012765966515856438	2.0	69.47462390497822	258.0	355.2764388174711	4.0	4295.544728212415
EarHT	PZA00289.11	1	215472483	1.924189582508882	0.14815866230603694	0.012911164532754532	2.0	688.6830396030491	249.0	357.9081010848733	4.0	4390.279703923483
EarHT	PHM6043.19	1	216927159	0.2660545224168992	0.6064325298076317	8.685136504450706E-4	1.0	94.3198720873188	258.0	354.51332016646757	3.0	5711.581834767931
EarHT	PZB02171.1	1	216988578	0.1554912255640854	0.6936677689092543	5.095818302295181E-4	1.0	55.41503276301955	258.0	356.38688010842355	3.0	5599.425756095578
EarHT	PZA03741.1	1	216989646	0.1394297637544739	0.709151669450427	4.5155271540806257E-4	1.0	49.404129649323295	261.0	354.3298670169199	3.0	5643.11484827026
EarHT	PZA00369.1	1	219201506	0.37231956327200083	0.5422776164261287	0.001215523653246342	1.0	132.58746974373935	259.0	356.11201457839206	3.0	5615.155318838806
EarHT	PZA03632.3	1	219400051	0.01752129985328046	0.8947959624682247	5.7028140217763775E-5	1.0	6.215866781945806	259.0	354.76059618841737	3.0	5704.496582552277
EarHT	PZA03632.1	1	219400178	0.2203009188198226	0.6392117986851132	7.40498893128057E-4	1.0	78.36857322853757	255.0	355.734209590986	3.0	5039.967998923341
EarHT	PZA03632.2	1	219400314	1.3596038763348126	0.24468290597779024	0.004424370220848777	1.0	483.614580545589	258.0	355.70256084390223	3.0	5845.242276457672
EarHT	PZA03631.1	1	219400450	0.0037350860067886446	0.951314296527513	1.214884957411492E-5	1.0	1.328676672608708	260.0	355.72853481654596	3.0	5625.68036021772
EarHT	PZA03630.1	1	219401036	0.040839811034900635	0.8400073198490166	1.3527109496988115E-4	1.0	14.417350662391982	257.0	353.02197285073845	3.0	5284.838758226241
EarHT	PZA03630.2	1	219401367	3.0481225777936998	0.08201625527053155	0.00983129758063798	1.0	1073.6972239815077	259.0	352.2487027928759	3.0	5993.247967120187
EarHT	PZA03443.1	1	222014810	1.1554106185373114	0.28348990819545544	0.004042201148595651	1.0	426.32487445755396	242.0	368.98126745386736	3.0	5391.6763252526725
EarHT	PHM15871.11	1	222427156	0.2758956506117595	0.7591165976526848	0.0017943332440667839	2.0	96.83164271438	257.0	350.9719798034857	4.0	4432.675469000285
EarHT	PZA02117.1	1	223466480	0.795298779534524	0.4525942598218081	0.005417896366664901	2.0	286.3253227374589	248.0	360.0223338768867	4.0	4102.64626662921
EarHT	PZA00403.5	1	223466873	0.6055277880495852	0.5465784578299564	0.004042436093496739	2.0	206.34249375428044	252.0	340.7646978826735	4.0	4053.871751874187
EarHT	PZB01979.2	1	224421551	0.9662076403801457	0.3265819303837788	0.003292940575038278	1.0	348.1371931533213	249.0	360.31302031139995	3.0	5334.7800891210645
EarHT	PZB01979.3	1	224421962	2.062133116968349	0.15231171458462467	0.0073050955338146185	1.0	742.693215598847	238.0	360.15774611617684	3.0	5316.762357428127
EarHT	PZA00658.21	1	224518409	0.7565869519967012	0.3853095469007928	0.002723944856841964	1.0	263.7595488130901	229.0	348.61762830697097	3.0	5665.517163126065
EarHT	PZA00658.19	1	224518576	0.16640386690418948	0.6836929715110874	5.911292703631967E-4	1.0	59.69647337970673	239.0	358.744508107364	3.0	5082.411565498973
EarHT	PHM2478.22	1	226781494	1.01233568512735	0.36483631386788923	0.006721717947444587	2.0	363.22269006696297	253.0	358.7966871100373	4.0	4324.7000931004
EarHT	PZA00664.3	1	227542648	0.3200330281494473	0.7264151386934158	0.0021067758154681587	2.0	114.96521584423317	256.0	359.22922239934354	4.0	4293.964182725671
EarHT	umc128.2	1	227602208	0.4131009624948104	0.6620592159319347	0.0028343664274942063	2.0	141.88805130004766	243.0	343.4706383716793	4.0	4164.100141400464
EarHT	PZA03001.15	1	231037305	0.38599779952549534	0.6801639195784333	0.00252187523050029	2.0	137.57539258421457	258.0	356.4149659747675	4.0	4287.642131509758
EarHT	PZA03001.9	1	231037458	0.49732199863760207	0.6087434500691118	0.0032820421522343525	2.0	173.80916290797904	256.0	349.4901962594129	4.0	4111.44075836318
EarHT	PZB01647.1	1	231039372	0.4896139639836166	0.613426844123191	0.003173242537543517	2.0	173.59134424856165	260.0	354.5473720483396	4.0	4306.780775914645
EarHT	PZB00011.1	1	233401031	2.209459802201591	0.13839720848368847	0.0072043239074473355	1.0	778.6198090662365	256.0	352.40279469687096	3.0	5953.873337020971
EarHT	PZB00116.1	1	233401072	6.070441254791967	0.014396634428233572	0.019385798438394306	1.0	2115.5221132046718	259.0	348.49560755318936	3.0	6289.018268567229
EarHT	PZB00011.6	1	233401162	1.3706483272684564	0.24283798081167232	0.004733310309318597	1.0	498.6392204149888	245.0	363.7980731415761	3.0	5405.432894509101
EarHT	PZB00116.2	1	233401241	2.5458074735022276	0.11180680686960234	0.008239531673685957	1.0	899.1588101736561	259.0	353.1919909625755	3.0	5883.563834223557
EarHT	PZA00381.3	1	237639087	0.06907576502755157	0.7928986395331961	2.279281722772995E-4	1.0	24.683263903512852	256.0	357.3360916620711	3.0	5605.335409452188
EarHT	id1.6	1	238902012	0.5973343787860455	0.5510537461220779	0.003945701285241595	2.0	205.73588432757242	252.0	344.42331068519223	4.0	4372.220915743506
EarHT	id1.3	1	238902078	1.5000678174850395	0.22506192072482967	0.009787790672229991	2.0	531.8811936461716	257.0	354.57143166893934	4.0	4389.431652770796
EarHT	id1.2	1	238902091	0.49336393769881304	0.6111483433533135	0.0032023075366087645	2.0	165.0623127431536	256.0	334.5650140402443	4.0	4360.24085487278
EarHT	PZB02144.4	1	238902135	1.1788003511416998	0.2786806898031536	0.004152081410695322	1.0	432.7547964342375	242.0	367.1145805268066	3.0	5128.087238588443
EarHT	PZB02144.5	1	238902252	2.180726871651004	0.1409679775782775	0.007145953713007947	1.0	758.8170211988909	258.0	347.96518127205854	3.0	5471.110481977196
EarHT	an1.4	1	240498509	2.6436397535333915	0.07302775145795908	0.01700726168859642	2.0	928.4615861320563	258.0	351.20578924988126	4.0	4643.260579694561
EarHT	PZB00148.3	1	240498948	0.06954303509284188	0.792217103550412	2.3150720443634477E-4	1.0	25.004322151420638	254.0	359.551781397507	3.0	5560.1723920655395
EarHT	PZB00425.1	1	240499513	0.4517030173757466	0.6370495286985776	0.0029806482017350334	2.0	161.21736994413368	256.0	356.91010186461943	4.0	4201.7652245342215
EarHT	PZB00237.2	1	240501065	0.9299833731272507	0.395920850433203	0.006210286201297412	2.0	330.2804611844258	250.0	355.1466302819945	4.0	4394.739809924482
EarHT	PZB00237.1	1	240501138	0.55166945282859	0.458365758542724	0.0019633586581862712	1.0	195.40505254735763	239.0	354.2067655648721	3.0	4956.830234964383
EarHT	PZA03301.2	1	240574247	2.279192432087683	0.13234857555264287	0.007446708075666076	1.0	805.0236158340413	257.0	353.2056374444258	3.0	5776.926817037558
EarHT	PZA03301.5	1	240574310	0.018105976638905875	0.8930663127503679	5.962116652316713E-5	1.0	6.493875156782451	257.0	358.65920332783924	3.0	5581.179932795242
EarHT	PZA03301.3	1	240574367	3.1654329338214557	0.04390598905169495	0.021226494562433883	2.0	1099.4138468921446	248.0	347.31863535800204	4.0	4363.451602072717
EarHT	PZA03666.3	1	241424828	1.2206649981986757	0.2702881378109937	0.0041077668752982415	1.0	437.14253296499373	251.0	358.118348285632	3.0	5510.276524677397
EarHT	PZA03665.2	1	241430615	0.415540010500526	0.5197414492407941	0.0013538680035968113	1.0	147.85884621803416	259.0	355.82336834408625	3.0	5684.635174532363
EarHT	PZA03664.1	1	241432880	2.3698777364270478E-7	0.9996119764803459	8.407051181814725E-10	1.0	8.565525058656931E-5	244.0	361.43320505515896	3.0	4565.1031366966445
EarHT	PZA03214.3	1	245136244	18.748959452757852	2.130184700696601E-5	0.05698495449565223	1.0	6223.410798392113	260.0	331.93366352268094	3.0	7636.240039019341
EarHT	PZA03214.2	1	245136273	0.33888830543941756	0.5609760576907405	0.001100858933639295	1.0	120.39704467786942	260.0	355.27057955498725	3.0	5665.369816219473
EarHT	PZA03214.1	1	245136387	1.4962202981697232	0.2224055847147902	0.0050861911408951	1.0	539.4397563651873	250.0	360.53498072781537	3.0	5308.641763627078
EarHT	PZA00137.2	1	247821390	0.16334364617143424	0.849395622724357	0.001192227759839658	2.0	59.63022197132523	235.0	365.05994184029333	4.0	3560.627066778685
EarHT	PZA03064.6	1	248503298	0.3223317887683317	0.5706977316777462	0.0010431626566425791	1.0	114.13184192133485	261.0	354.081868119326	3.0	5664.690752360931
EarHT	PZA03404.1	1	249259485	0.2734494529686135	0.7609762298954211	0.0018366839891388147	2.0	93.08369656313153	252.0	340.40549561390293	4.0	3894.6040453904498
EarHT	PHM16605.19	1	251142538	0.35533616243889665	0.5516264858417927	0.001152229062535104	1.0	126.02249286430015	260.0	354.6570999116108	3.0	5720.643834807056
EarHT	PZA02269.4	1	252721946	0.38543774951746707	0.6805547006538492	0.002594363844990726	2.0	138.96529111573182	251.0	360.53887116584633	4.0	4158.337340202677
EarHT	PZA02269.3	1	252722026	1.3652523608304254	0.2571832824087891	0.008964359590576789	2.0	479.3440359219021	254.0	351.1028800787697	4.0	4441.067506697153
EarHT	PZA00318.2	1	255148812	2.4322840428137766	0.12009014343439287	0.00795115677511597	1.0	863.0957380549371	257.0	354.84989535040853	3.0	5784.427956808169
EarHT	PZA00318.5	1	255148947	0.4114709407923774	0.6631105527508554	0.002679488391411864	2.0	140.2540357977341	257.0	340.8601237493084	4.0	4271.530934698665
EarHT	PZA03387.1	1	255487200	0.2978094739968185	0.5857323064632282	9.880305927302685E-4	1.0	104.96831509406911	257.0	352.4680181772541	3.0	5218.554527872849
EarHT	PHM14475.7	1	256245118	0.291293942343275	0.7475443123613914	0.0019218126795933854	2.0	104.41719863346225	255.0	358.45990408688937	4.0	4314.512084749411
EarHT	PZA01588.1	1	258495441	0.2367792863318237	0.7893387592322672	0.0015719092040750555	2.0	84.94540544653864	255.0	358.753532720323	4.0	4149.281635618037
EarHT	PZA00339.3	1	260297200	0.011192154673357069	0.9888707627321314	7.854290204022255E-5	2.0	3.6683680445858045	239.0	327.7624507208033	4.0	3768.83237762882
EarHT	PZA00094.2	1	260688178	0.12500079522620453	0.8825561123750931	9.291634002268534E-4	2.0	42.58934631332522	230.0	340.7126029578811	4.0	3327.1397880069926
EarHT	PZB02476.1	1	261275414	0.8525257966991686	0.35674720868530707	0.0029674238849057006	1.0	309.33735100312333	245.0	362.8480829563442	3.0	5115.543101805044
EarHT	PZA01921.19	1	261313982	0.001632223355870381	0.9678059797814577	5.512768132570734E-6	1.0	0.5893099307140801	249.0	361.0473582519173	3.0	5666.10131858247
EarHT	PZA00709.19	1	261859081	3.0584363790787163	0.04867417040344292	0.019515739928498445	2.0	1021.5238458669482	257.0	334.0019929316492	4.0	4712.165839733272
EarHT	PZA02985.5	1	262339533	0.026174280216908374	0.9741678636321743	1.702430460029829E-4	2.0	9.313098149599682	260.0	355.8110508644855	4.0	4224.641652865164
EarHT	PZA03457.1	1	262715518	3.037337863520336	0.0827664940646012	0.011115003710685621	1.0	917.4662842505932	220.0	302.06263691298113	3.0	5363.089276232694
EarHT	PZA00013.8	1	263276112	0.1293483433138441	0.8787252231077144	8.503576430733036E-4	2.0	46.326142573605466	256.0	358.15025833923613	4.0	4317.594491767963
EarHT	PZA00013.9	1	263276335	0.17470826123819	0.839804390281526	0.0011792655766390049	2.0	62.64269189225888	250.0	358.5559804001165	4.0	4150.295515777176
EarHT	PZA03392.2	1	263337129	5.447491062483468	0.020361702276576858	0.017557410931905187	1.0	1879.4701643386652	259.0	345.01574078431435	3.0	5896.012279588074
EarHT	PZA03392.1	1	263337243	10.584094974352972	0.0013068498376795378	0.036583264617146526	1.0	3674.6402426824643	237.0	347.18511611873583	3.0	6054.354368252131
EarHT	tb1.20	1	264847406	0.1244851653274729	0.7245103012404517	4.0764503170908544E-4	1.0	42.67438234027941	256.0	342.80697003550114	3.0	5642.189414791273
EarHT	tb1.19	1	264847429	0.17647171857915447	0.8383235777293732	0.0011568122546648765	2.0	63.0916598804688	258.0	357.51711599142	4.0	4209.765451633404
EarHT	tb1.18	1	264847469	1.0976382750577482	0.33528002090690734	0.007244348790388994	2.0	360.59174218727276	247.0	328.5160060296745	4.0	4601.932109413749
EarHT	tb1.15	1	264847721	0.39173449504962304	0.5319466934406554	0.0012704617374212153	1.0	130.3843965362321	256.0	332.8386909600994	3.0	5806.953895892216
EarHT	tb1.14	1	264847950	1.4387264100294535	0.2391948190062591	0.009586700437825333	2.0	488.95202254515607	249.0	339.850592257597	4.0	4345.880957555262
EarHT	tb1.13	1	264847982	1.2231133308863467	0.2961949899250675	0.008803731371783759	2.0	408.2829890737121	233.0	333.8063438306603	4.0	3743.84538614982
EarHT	tb1.12	1	264847985	1.6697546492458286	0.1903861962695688	0.01115891405108748	2.0	573.1802313456064	250.0	343.2721277970344	4.0	4228.109009352145
EarHT	PZD00083.4	1	264855731	0.908194383247312	0.34149289424763485	0.0029663937733035444	1.0	308.5743024783151	256.0	339.76680341821344	3.0	5681.025632799792
EarHT	PZD00083.3	1	264856041	1.0331185612044698	0.31047263766824695	0.0038019916280950384	1.0	352.6758879141562	235.0	341.37019811451853	3.0	4179.610169174615
EarHT	PZD00083.2	1	264856106	1.070897583145949	0.3017155492329662	0.0034853836384141417	1.0	363.8510943975998	257.0	339.7627374680626	3.0	5691.4632304660045
EarHT	d8.1	1	265199563	0.10446416886315206	0.9008485283959329	7.42793020678138E-4	2.0	35.320303564680216	237.0	338.10926702484727	4.0	3742.359421029989
EarHT	d8.2	1	265199818	0.2008829423011307	0.8181390430441204	0.0013282036712355418	2.0	68.79790645071625	252.0	342.4775924856065	4.0	4322.765870488638
EarHT	d8.3	1	265199938	0.998888946109044	0.369853222579724	0.007233514806652719	2.0	349.6392460906136	234.0	350.02814622442037	4.0	3691.3585883401647
EarHT	PZB00226.1	1	265201499	3.698075628079903	0.026164421512779687	0.02485656841426795	2.0	1234.9006257252768	245.0	333.9306033517914	4.0	4387.279718802893
EarHT	PZB01725.2	1	266953775	0.24395704523997608	0.6217796231790014	7.927693401341556E-4	1.0	86.70237643241126	260.0	355.4001744328544	3.0	5654.138260137654
EarHT	PZB01725.1	1	266954041	0.5820756869979745	0.44619418799199073	0.0019002800515825532	1.0	206.99115520781197	259.0	355.60866023344533	3.0	5608.004986664819
EarHT	PZB01728.6	1	266955990	0.16233540909879515	0.6873464979126538	5.276949915917914E-4	1.0	57.712133260283736	260.0	355.5116753681318	3.0	5644.474845746944
EarHT	PZB01728.7	1	266956231	0.42224634959973334	0.5163986600854932	0.001394408013910402	1.0	149.16975696235022	257.0	353.2766052418335	3.0	5395.01166129459
EarHT	PZA02812.43	1	267615478	3.796985971156566	0.023727594192714925	0.02458531890635797	2.0	1267.611480734602	253.0	333.8467643451646	4.0	4664.038362629715
EarHT	PZA02812.34	1	267615649	1.5078069538695098	0.22347597117460705	0.01065998113879114	2.0	532.8358899490922	241.0	353.38468799448543	4.0	3700.9192988405157
EarHT	PZA00364.2	1	268082543	0.12976785488901507	0.8783584223944455	8.852337933889373E-4	2.0	43.51196206973691	250.0	335.30616736287146	4.0	3619.9014923696595
EarHT	PZA00364.5	1	268082607	1.4291568777768078	0.24146847622463408	0.009687753219338908	2.0	498.7268752369928	249.0	348.9658014400846	4.0	4016.9479943115657
EarHT	PZB00083.1	1	268369569	0.19925823764884432	0.6556961222750592	6.560066443988444E-4	1.0	71.52221096522408	257.0	358.94230426382023	3.0	5592.828042778866
EarHT	PZB00083.3	1	268369718	1.0668389528479922	0.3026586840116185	0.0035700264559086615	1.0	379.7171574429667	250.0	355.92734632466164	3.0	5793.574876750868
EarHT	PZB00895.3	1	268369942	0.12342405704612656	0.7256346148042491	4.012679662063775E-4	1.0	43.88525702874176	260.0	355.56485566133006	3.0	5639.865887003097
EarHT	PZB00895.1	1	268370364	6.131307388229407	0.013928081005760581	0.019841048026531714	1.0	2128.510636393461	256.0	347.1544487362801	3.0	6135.532169888902
EarHT	PZB00895.2	1	268370415	0.4171045037859657	0.5189730417329896	0.001404965084876901	1.0	149.45461429131683	252.0	358.31455410994175	3.0	5360.255609843171
EarHT	PZB00008.1	1	268371949	2.211926899898192	0.11156172204590148	0.014277185905270088	2.0	778.8533322863659	258.0	352.1153128171704	4.0	4564.712450288844
EarHT	PZB00063.1	1	268373103	1.027503274995431	0.4021062415664904	0.018717588974700203	5.0	372.5055435249495	232.0	362.5346532609407	7.0	2199.8254775779124
EarHT	PZB00063.6	1	268373267	1.3946791788002304	0.23876165709640024	0.004876466732542135	1.0	499.90321201666666	245.0	358.4359898788388	3.0	4898.8626910864505
EarHT	PZB00063.2	1	268373269	0.5998347126187012	0.5496999334152624	0.004072540217802776	2.0	213.87391106066934	247.0	356.5547417670428	4.0	4240.792452631256
EarHT	PZB00176.5	1	268373293	0.17360659859738375	0.67726997378739	5.642023914039328E-4	1.0	61.64692224783357	260.0	355.0955018178819	3.0	5646.337942324157
EarHT	PZB00063.3	1	268373339	0.5617898155899441	0.5709115218794714	0.0038544824153473284	2.0	199.6541493060722	248.0	355.38940679515935	4.0	3864.8138619018246
EarHT	PZB00063.4	1	268373504	1.2004487085450228	0.30287527924762053	0.00858192684740988	2.0	434.8046418585436	238.0	362.20176569271246	4.0	3781.5717384030395
EarHT	PZB00063.5	1	268373562	0.6298166050729803	0.4282231782671353	0.0022772516287794917	1.0	222.73413879920554	235.0	353.64920042620366	3.0	4900.250111384002
EarHT	PZA02278.1	1	270002291	0.5554707619677377	0.5744920770264172	0.003615505829980843	2.0	195.19269837297907	256.0	351.4004907864368	4.0	4504.19843698616
EarHT	PZB01427.4	1	270364551	0.016064930974152163	0.8992389656374025	5.3061474514038155E-5	1.0	5.677996361628175	258.0	353.4404455745154	3.0	5273.417930082952
EarHT	PZA02698.3	1	272318990	0.3407139832265582	0.7115843434679558	0.0022229877685300443	2.0	119.92662862601719	256.0	351.986224604911	4.0	4447.080566856785
EarHT	PZA00698.4	1	273531917	0.8030558134678257	0.44910552153432104	0.005400160585596073	2.0	280.41959123558627	251.0	349.19066213424685	4.0	4052.2907978534895
EarHT	PZA02520.1	1	275190900	3.070225260026999	0.048137134078287354	0.019889784780435425	2.0	1057.7107325201432	254.0	344.5059052477609	4.0	4713.170582211402
